FIPS_STATE,INSURANCE,FIPS_COUNTY,AGECAT2,AGECAT6,RACECAT,SEXCAT,DEMENTIACAT,atc,bene_cnt,inc_cnt,prev_cnt,covid_cnt,mort_cnt
19,2,137,,,,1,2,,185,,,,
19,2,137,,,,1,3,,185,,,,
19,2,137,,,,2,1,,240,,,,
19,2,137,,,,2,2,,240,,,,
19,2,137,,,,2,3,,240,,,,
19,2,139,,,,1,1,,1139,,61,,16
19,2,139,,,,1,2,,1139,,19,,
19,2,139,,,,1,3,,1139,16,40,,
19,2,139,,,,2,1,,1391,,79,,13
19,2,139,,,,2,2,,1391,,31,,
19,2,139,,,,2,3,,1391,30,79,,
19,2,141,,,,1,1,,115,,,,
19,2,141,,,,1,2,,115,,,,
19,2,141,,,,1,3,,115,,,,
19,2,141,,,,2,1,,134,,,,
19,2,141,,,,2,2,,134,,,,
19,2,141,,,,2,3,,134,,,,
19,2,143,,,,1,1,,44,,,,
19,2,143,,,,1,2,,44,,,,
19,2,143,,,,1,3,,44,,,,
19,2,143,,,,2,1,,57,,,,
19,2,143,,,,2,2,,57,,,,
19,2,143,,,,2,3,,57,,,,
19,2,145,,,,1,1,,227,,11,,
19,2,145,,,,1,2,,227,,,,
19,2,145,,,,1,3,,227,,,,
19,2,145,,,,2,1,,233,,18,,
19,2,145,,,,2,2,,233,,,,
19,2,145,,,,2,3,,233,,,,
19,2,147,,,,1,1,,48,,,,
19,2,147,,,,1,2,,48,,,,
19,2,147,,,,1,3,,48,,,,
19,2,147,,,,2,1,,50,,,,
19,2,147,,,,2,2,,50,,,,
19,2,147,,,,2,3,,50,,,,
19,2,149,,,,1,1,,409,,33,,
19,2,149,,,,1,2,,409,,,,
19,2,149,,,,1,3,,409,,,,
19,2,149,,,,2,1,,477,,39,,
19,2,149,,,,2,2,,477,,,,
19,2,149,,,,2,3,,477,,,,
19,2,151,,,,1,1,,71,,,,
19,2,151,,,,1,2,,71,,,,
19,2,151,,,,1,3,,71,,,,
19,2,151,,,,2,1,,64,,,,
19,2,151,,,,2,2,,64,,,,
19,2,151,,,,2,3,,64,,,,
19,2,153,,,,1,1,,10931,162,606,88,140
19,2,153,,,,1,2,,10931,113,214,12,32
19,2,153,,,,1,3,,10931,300,681,31,79
19,2,153,,,,2,1,,14037,275,1058,171,194
19,2,153,,,,2,2,,14037,201,357,20,36
19,2,153,,,,2,3,,14037,334,867,63,86
19,2,155,,,,1,1,,2896,57,206,29,39
19,2,155,,,,1,2,,2896,35,62,,
19,2,155,,,,1,3,,2896,76,133,,
19,2,155,,,,2,1,,3754,82,287,42,64
19,2,155,,,,2,2,,3754,35,96,,
19,2,155,,,,2,3,,3754,105,196,,
19,2,157,,,,1,1,,335,,17,,
19,2,157,,,,1,2,,335,,,,
19,2,157,,,,1,3,,335,,,,
19,2,157,,,,2,1,,413,,27,,
19,2,157,,,,2,2,,413,,,,
19,2,157,,,,2,3,,413,,,,
19,2,159,,,,1,1,,60,,,,
19,2,159,,,,1,2,,60,,,,
19,2,159,,,,1,3,,60,,,,
19,2,159,,,,2,1,,57,,,,
19,2,159,,,,2,2,,57,,,,
19,2,159,,,,2,3,,57,,,,
19,2,161,,,,1,1,,66,,,,
19,2,161,,,,1,2,,66,,,,
19,2,161,,,,1,3,,66,,,,
19,2,161,,,,2,1,,64,,,,
19,2,161,,,,2,2,,64,,,,
19,2,161,,,,2,3,,64,,,,
19,2,163,,,,1,1,,4979,73,272,46,71
19,2,163,,,,1,2,,4979,47,72,,
19,2,163,,,,1,3,,4979,120,305,,
19,2,163,,,,2,1,,6222,116,444,58,101
19,2,163,,,,2,2,,6222,60,121,,
19,2,163,,,,2,3,,6222,161,332,,
19,2,165,,,,1,1,,177,,11,,
19,2,165,,,,1,2,,177,,,,
19,2,165,,,,1,3,,177,,,,
19,2,165,,,,2,1,,185,,14,,
19,2,165,,,,2,2,,185,,,,
19,2,165,,,,2,3,,185,,,,
19,2,167,,,,1,1,,201,,,,
19,2,167,,,,1,2,,201,,,,
19,2,167,,,,1,3,,201,,,,
19,2,167,,,,2,1,,238,,,,
19,2,167,,,,2,2,,238,,,,
19,2,167,,,,2,3,,238,,,,
19,2,169,,,,1,1,,1259,,65,,17
19,2,169,,,,1,2,,1259,,14,,
19,2,169,,,,1,3,,1259,42,139,,
19,2,169,,,,2,1,,1465,,109,,20
19,2,169,,,,2,2,,1465,,27,,
19,2,169,,,,2,3,,1465,56,169,,
19,2,171,,,,1,1,,488,,22,,
19,2,171,,,,1,2,,488,,,,
19,2,171,,,,1,3,,488,,,,
19,2,171,,,,2,1,,527,,39,,
19,2,171,,,,2,2,,527,,,,
19,2,171,,,,2,3,,527,,,,
19,2,173,,,,1,1,,18,,,,
19,2,173,,,,1,2,,18,,,,
19,2,173,,,,1,3,,18,,,,
19,2,173,,,,2,1,,23,,,,
19,2,173,,,,2,2,,23,,,,
19,2,173,,,,2,3,,23,,,,
19,2,175,,,,1,1,,222,,,,
19,2,175,,,,1,2,,222,,,,
19,2,175,,,,1,3,,222,,,,
19,2,175,,,,2,1,,243,,,,
19,2,175,,,,2,2,,243,,,,
19,2,175,,,,2,3,,243,,,,
19,2,177,,,,1,1,,181,,,,
19,2,177,,,,1,2,,181,,,,
19,2,177,,,,1,3,,181,,,,
19,2,177,,,,2,1,,204,,,,
19,2,177,,,,2,2,,204,,,,
19,2,177,,,,2,3,,204,,,,
19,2,179,,,,1,1,,1164,21,81,12,25
19,2,179,,,,1,2,,1164,12,20,,
19,2,179,,,,1,3,,1164,41,80,,
19,2,179,,,,2,1,,1368,25,129,22,37
19,2,179,,,,2,2,,1368,18,35,,
19,2,179,,,,2,3,,1368,46,95,,
19,2,181,,,,1,1,,1176,,74,,13
19,2,181,,,,1,2,,1176,,28,,
19,2,181,,,,1,3,,1176,21,57,,
19,2,181,,,,2,1,,1449,,102,,15
19,2,181,,,,2,2,,1449,,22,,
19,2,181,,,,2,3,,1449,23,72,,
19,2,183,,,,1,1,,429,,25,,
19,2,183,,,,1,2,,429,,,,
19,2,183,,,,1,3,,429,,,,
19,2,183,,,,2,1,,526,,32,,
19,2,183,,,,2,2,,526,,,,
19,2,183,,,,2,3,,526,,,,
19,2,185,,,,1,1,,163,,14,,
19,2,185,,,,1,2,,163,,,,
19,2,185,,,,1,3,,163,,,,
19,2,185,,,,2,1,,183,,21,,
19,2,185,,,,2,2,,183,,,,
19,2,185,,,,2,3,,183,,,,
19,2,187,,,,1,1,,705,17,40,,
19,2,187,,,,1,2,,705,11,21,,
19,2,187,,,,1,3,,705,14,40,,
19,2,187,,,,2,1,,919,16,56,,
19,2,187,,,,2,2,,919,14,25,,
19,2,187,,,,2,3,,919,22,58,,
19,2,189,,,,1,1,,97,,,,
19,2,189,,,,1,2,,97,,,,
19,2,189,,,,1,3,,97,,,,
19,2,189,,,,2,1,,108,,,,
19,2,189,,,,2,2,,108,,,,
19,2,189,,,,2,3,,108,,,,
19,2,191,,,,1,1,,356,,19,,
19,2,191,,,,1,2,,356,,,,
19,2,191,,,,1,3,,356,,,,
19,2,191,,,,2,1,,405,,21,,
19,2,191,,,,2,2,,405,,,,
19,2,191,,,,2,3,,405,,,,
19,2,193,,,,1,1,,2647,37,135,22,42
19,2,193,,,,1,2,,2647,28,64,,
19,2,193,,,,1,3,,2647,49,166,,
19,2,193,,,,2,1,,3205,51,212,38,50
19,2,193,,,,2,2,,3205,29,76,,
19,2,193,,,,2,3,,3205,47,171,,
19,2,195,,,,1,1,,87,,,,
19,2,195,,,,1,2,,87,,,,
19,2,195,,,,1,3,,87,,,,
19,2,195,,,,2,1,,84,,,,
19,2,195,,,,2,2,,84,,,,
19,2,195,,,,2,3,,84,,,,
19,2,197,,,,1,1,,116,,,,
19,2,197,,,,1,2,,116,,,,
19,2,197,,,,1,3,,116,,13,,
19,2,197,,,,2,1,,122,,,,
19,2,197,,,,2,2,,122,,,,
19,2,197,,,,2,3,,122,,16,,
20,,1,,,,,,,3039,,319,36,59
20,,3,,,,,,,1802,54,187,32,28
20,,5,,,,,,,3286,160,409,31,67
20,,7,,,,,,,1128,31,89,,20
20,,9,,,,,,,5594,281,610,82,114
20,,11,,,,,,,3202,138,374,37,64
20,,13,,,,,,,2240,118,322,45,62
20,,15,,,,,,,12129,531,1463,237,298
20,,17,,,,,,,573,17,63,,
20,,19,,,,,,,844,48,131,,13
20,,21,,,,,,,4409,218,654,91,120
20,,23,,,,,,,742,29,97,23,22
20,,25,,,,,,,380,,46,,12
20,,27,,,,,,,2016,126,422,36,58
20,,29,,,,,,,2327,90,315,42,69
20,,31,,,,,,,2072,76,237,35,48
20,,33,,,,,,,487,25,62,14,16
20,,35,,,,,,,7130,350,933,114,169
20,,37,,,,,,,7777,360,1090,121,213
20,,39,,,,,,,809,20,73,17,15
20,,41,,,,,,,4052,212,557,45,99
20,,43,,,,,,,1698,76,218,32,45
20,,45,,,,,,,18683,766,2376,256,400
20,,47,,,,,,,720,41,99,24,19
20,,49,,,,,,,774,32,91,,13
20,,51,,,,,,,5461,298,732,189,160
20,,53,,,,,,,1334,78,171,39,39
20,,55,,,,,,,5065,227,785,102,137
20,,57,,,,,,,4494,142,469,87,112
20,,59,,,,,,,5447,235,716,91,122
20,,61,,,,,,,3970,159,463,73,82
20,,63,,,,,,,688,56,132,42,29
20,,65,,,,,,,676,43,120,25,15
20,,67,,,,,,,1119,49,141,17,23
20,,69,,,,,,,1124,57,137,23,34
20,,71,,,,,,,280,11,43,,
20,,73,,,,,,,1841,78,207,29,36
20,,75,,,,,,,404,17,49,,
20,,77,,,,,,,1367,65,162,14,43
20,,79,,,,,,,7997,436,1172,91,205
20,,81,,,,,,,573,14,67,18,
20,,83,,,,,,,380,16,59,13,
20,,85,,,,,,,2760,103,342,26,66
20,,87,,,,,,,4047,155,426,42,74
20,,89,,,,,,,872,30,86,,13
20,,91,,,,,,,98646,4419,13159,1737,2444
20,,93,,,,,,,635,35,90,19,15
20,,95,,,,,,,1761,71,218,31,39
20,,97,,,,,,,601,21,58,,
20,,99,,,,,,,4613,180,520,62,100
20,,101,,,,,,,436,19,47,,
20,,103,,,,,,,12805,562,1523,175,285
20,,105,,,,,,,781,39,88,,12
20,,107,,,,,,,2408,87,263,26,46
20,,109,,,,,,,704,20,81,19,21
20,,111,,,,,,,6227,234,670,105,128
20,,113,,,,,,,6846,274,891,96,169
20,,115,,,,,,,2996,114,346,26,54
20,,117,,,,,,,2521,114,360,52,62
20,,119,,,,,,,807,34,90,11,22
20,,121,,,,,,,5845,291,735,98,125
20,,123,,,,,,,1593,75,183,,36
20,,125,,,,,,,8148,300,956,159,199
20,,127,,,,,,,1643,72,227,36,52
20,,129,,,,,,,584,27,69,,
20,,131,,,,,,,2265,90,322,52,92
20,,133,,,,,,,3575,118,408,45,80
20,,135,,,,,,,800,58,123,31,35
20,,137,,,,,,,1143,41,159,48,51
20,,139,,,,,,,3826,157,436,42,86
20,,141,,,,,,,963,55,124,15,22
20,,143,,,,,,,1286,67,156,25,33
20,,145,,,,,,,795,39,116,17,19
20,,147,,,,,,,1441,63,191,28,39
20,,149,,,,,,,3620,181,559,56,83
20,,151,,,,,,,1972,88,229,56,55
20,,153,,,,,,,707,26,101,28,15
20,,155,,,,,,,14345,512,1472,270,336
20,,157,,,,,,,1325,51,158,28,30
20,,159,,,,,,,2144,77,211,23,46
20,,161,,,,,,,8769,486,1514,113,221
20,,163,,,,,,,1274,66,180,30,31
20,,165,,,,,,,886,47,127,22,30
20,,167,,,,,,,1835,113,275,47,60
20,,169,,,,,,,11813,516,1488,207,295
20,,171,,,,,,,578,19,69,13,14
20,,173,,,,,,,89907,4307,11382,1745,2239
20,,175,,,,,,,2415,99,279,69,63
20,,177,,,,,,,39486,1793,5192,757,1065
20,,179,,,,,,,530,15,82,25,20
20,,181,,,,,,,1292,34,112,27,28
20,,183,,,,,,,1133,30,132,39,25
20,,185,,,,,,,1595,72,164,21,36
20,,187,,,,,,,342,15,51,,
20,,189,,,,,,,832,24,121,19,24
20,,191,,,,,,,5818,253,657,90,143
20,,193,,,,,,,1490,59,197,38,26
20,,195,,,,,,,703,52,115,14,23
20,,197,,,,,,,1491,58,175,24,31
20,,199,,,,,,,374,17,48,,
20,,201,,,,,,,1473,78,248,16,35
20,,203,,,,,,,431,13,53,,11
20,,205,,,,,,,2166,84,266,43,39
20,,207,,,,,,,814,28,75,,18
20,,209,,,,,,,25297,1293,3605,503,651
20,1,1,,,,,,25333,2673,,271,,
20,1,3,,,,,,24708,1582,,166,,
20,1,5,,,,,,25526,2768,128,343,,55
20,1,7,,,,,,,1072,,,,
20,1,9,,,,,,25367,5417,,591,,
20,1,11,,,,,,21699,2405,101,270,,52
20,1,13,,,,,,25911,2118,,307,,
20,1,15,,,,,,20671,9126,388,1076,177,243
20,1,17,,,,,,,535,,,,
20,1,19,,,,,,,777,,,,
20,1,21,,,,,,22376,3471,163,500,72,94
20,1,23,,,,,,,679,,,,
20,1,25,,,,,,,359,,,,
20,1,27,,,,,,14748,1907,113,396,,
20,1,29,,,,,,20145,2215,,297,,
20,1,31,,,,,,22140,1879,65,206,,
20,1,33,,,,,,,465,,,,
20,1,35,,,,,,19949,6111,299,809,95,152
20,1,37,,,,,,20328,6403,287,861,101,175
20,1,39,,,,,,,745,,,,
20,1,41,,,,,,20050,3764,199,519,,
20,1,43,,,,,,27767,1563,,197,,
20,1,45,,,,,,16855,15012,575,1809,195,321
20,1,47,,,,,,,697,,,,
20,1,49,,,,,,22147,695,,80,,
20,1,51,,,,,,24979,5247,283,685,178,
20,1,53,,,,,,,1285,,,,
20,1,55,,,,,,21018,4834,208,730,,125
20,1,57,,,,,,21259,4327,,439,,
20,1,59,,,,,,23257,4499,177,580,,100
20,1,61,,,,,,20566,3515,132,406,,
20,1,63,,,,,,,666,,,,
20,1,65,,,,,,,635,,,,
20,1,67,,,,,,22129,1059,,129,,
20,1,69,,,,,,,1090,,,,
20,1,71,,,,,,,,,,,
20,1,73,,,,,,26788,1684,67,176,,
20,1,75,,,,,,,388,,,,
20,1,77,,,,,,27297,1254,,148,,
20,1,79,,,,,,19122,6068,298,824,65,155
20,1,81,,,,,,,551,,,,
20,1,83,,,,,,,368,,,,
20,1,85,,,,,,25243,2182,82,256,,49
20,1,87,,,,,,26230,3190,126,324,,58
20,1,89,,,,,,,830,,,,
20,1,91,,,,,,24425,65458,2618,8012,1180,1601
20,1,93,,,,,,,612,,,,
20,1,95,,,,,,23315,1641,,197,,
20,1,97,,,,,,,584,,,,
20,1,99,,,,,,20273,3883,140,417,,87
20,1,101,,,,,,,420,,,,
20,1,103,,,,,,26152,9816,376,1064,143,211
20,1,105,,,,,,,759,,,,
20,1,107,,,,,,22808,1596,60,170,,28
20,1,109,,,,,,,665,,,,
20,1,111,,,,,,23948,5529,195,563,91,113
20,1,113,,,,,,18455,6055,231,771,85,148
20,1,115,,,,,,20809,2859,,328,,
20,1,117,,,,,,21139,2309,,332,,
20,1,119,,,,,,,766,,,,
20,1,121,,,,,,24907,4105,195,492,79,100
20,1,123,,,,,,19035,1532,,171,,
20,1,125,,,,,,20796,6824,249,791,137,171
20,1,127,,,,,,18728,1549,,214,,
20,1,129,,,,,,,556,,,,
20,1,131,,,,,,16974,2167,,310,,
20,1,133,,,,,,24170,3230,103,363,,
20,1,135,,,,,,,771,,,,
20,1,137,,,,,,25499,1082,,148,,
20,1,139,,,,,,21895,3184,118,337,31,75
20,1,141,,,,,,,926,,,,
20,1,143,,,,,,,1242,,,,
20,1,145,,,,,,,765,,,,
20,1,147,,,,,,28507,1387,,178,,
20,1,149,,,,,,20523,3127,151,471,,
20,1,151,,,,,,,1916,,,,
20,1,153,,,,,,,659,,,,
20,1,155,,,,,,22272,12484,429,1250,234,301
20,1,157,,,,,,,1261,,,,
20,1,159,,,,,,,2054,,,,
20,1,161,,,,,,17608,8160,429,1362,,197
20,1,163,,,,,,20615,1204,,167,,
20,1,165,,,,,,,845,,,,
20,1,167,,,,,,,1776,,,,
20,1,169,,,,,,20825,10699,451,1302,184,261
20,1,171,,,,,,,563,,,,
20,1,173,,,,,,22479,64373,2800,7557,1273,1645
20,1,175,,,,,,30483,2310,,260,,
20,1,177,,,,,,24196,32180,1374,3968,597,837
20,1,179,,,,,,,516,,,,
20,1,181,,,,,,,1245,,,,
20,1,183,,,,,,,1087,,,,
20,1,185,,,,,,33420,1523,,153,,
20,1,187,,,,,,,,,,,
20,1,189,,,,,,,800,,,,
20,1,191,,,,,,20298,4569,200,503,72,120
20,1,193,,,,,,23988,1402,,184,,
20,1,195,,,,,,,686,,,,
20,1,197,,,,,,20382,1301,,152,,
20,1,199,,,,,,,,,,,
20,1,201,,,,,,18731,1403,,236,,
20,1,203,,,,,,,,,,,
20,1,205,,,,,,27772,1952,72,239,,
20,1,207,,,,,,,734,,,,
20,1,209,,,,,,30510,13785,586,1649,272,366
20,2,1,,,,,,,366,,48,,
20,2,3,,,,,,,220,,21,,
20,2,5,,,,,,,518,32,66,,12
20,2,7,,,,,,,56,,,,
20,2,9,,,,,,,177,,19,,
20,2,11,,,,,,,797,37,104,,12
20,2,13,,,,,,,122,,15,,
20,2,15,,,,,,,3003,143,387,60,55
20,2,17,,,,,,,38,,,,
20,2,19,,,,,,,67,,,,
20,2,21,,,,,,,938,55,154,19,26
20,2,23,,,,,,,63,,,,
20,2,25,,,,,,,21,,,,
20,2,27,,,,,,,109,13,26,,
20,2,29,,,,,,,112,,18,,
20,2,31,,,,,,,193,11,31,,
20,2,33,,,,,,,22,,,,
20,2,35,,,,,,,1019,51,124,19,17
20,2,37,,,,,,,1374,73,229,20,38
20,2,39,,,,,,,64,,,,
20,2,41,,,,,,,288,13,38,,
20,2,43,,,,,,,135,,21,,
20,2,45,,,,,,,3671,191,568,61,79
20,2,47,,,,,,,23,,,,
20,2,49,,,,,,,79,,11,,
20,2,51,,,,,,,214,15,47,11,
20,2,53,,,,,,,49,,,,
20,2,55,,,,,,,231,19,55,,12
20,2,57,,,,,,,167,,30,,
20,2,59,,,,,,,948,58,136,,22
20,2,61,,,,,,,455,27,57,,
20,2,63,,,,,,,22,,,,
20,2,65,,,,,,,41,,,,
20,2,67,,,,,,,60,,12,,
20,2,69,,,,,,,34,,,,
20,2,71,,,,,,,,,,,
20,2,73,,,,,,,157,11,31,,
20,2,75,,,,,,,16,,,,
20,2,77,,,,,,,113,,14,,
20,2,79,,,,,,,1929,138,348,26,50
20,2,81,,,,,,,22,,,,
20,2,83,,,,,,,12,,,,
20,2,85,,,,,,,578,21,86,,17
20,2,87,,,,,,,857,29,102,,16
20,2,89,,,,,,,42,,,,
20,2,91,,,,,,,33188,1799,5144,557,842
20,2,93,,,,,,,23,,,,
20,2,95,,,,,,,120,,21,,
20,2,97,,,,,,,17,,,,
20,2,99,,,,,,,730,40,103,,13
20,2,101,,,,,,,16,,,,
20,2,103,,,,,,,2989,186,458,32,74
20,2,105,,,,,,,22,,,,
20,2,107,,,,,,,812,27,93,,18
20,2,109,,,,,,,39,,,,
20,2,111,,,,,,,698,39,107,14,15
20,2,113,,,,,,,791,43,120,11,21
20,2,115,,,,,,,137,,18,,
20,2,117,,,,,,,212,,28,,
20,2,119,,,,,,,41,,,,
20,2,121,,,,,,,1740,96,243,19,25
20,2,123,,,,,,,61,,12,,
20,2,125,,,,,,,1324,51,165,22,28
20,2,127,,,,,,,94,,13,,
20,2,129,,,,,,,28,,,,
20,2,131,,,,,,,98,,12,,
20,2,133,,,,,,,345,15,45,,
20,2,135,,,,,,,29,,,,
20,2,137,,,,,,,61,,11,,
20,2,139,,,,,,,642,39,99,11,11
20,2,141,,,,,,,37,,,,
20,2,143,,,,,,,44,,,,
20,2,145,,,,,,,30,,,,
20,2,147,,,,,,,54,,13,,
20,2,149,,,,,,,493,30,88,,
20,2,151,,,,,,,56,,,,
20,2,153,,,,,,,48,,,,
20,2,155,,,,,,,1861,83,222,36,35
20,2,157,,,,,,,64,,,,
20,2,159,,,,,,,90,,,,
20,2,161,,,,,,,609,57,152,,24
20,2,163,,,,,,,70,,13,,
20,2,165,,,,,,,41,,,,
20,2,167,,,,,,,59,,,,
20,2,169,,,,,,,1114,65,187,23,34
20,2,171,,,,,,,15,,,,
20,2,173,,,,,,,25534,1514,3825,472,594
20,2,175,,,,,,,105,,19,,
20,2,177,,,,,,,7306,418,1223,160,228
20,2,179,,,,,,,14,,,,
20,2,181,,,,,,,47,,,,
20,2,183,,,,,,,46,,,,
20,2,185,,,,,,,72,,11,,
20,2,187,,,,,,,,,,,
20,2,189,,,,,,,32,,,,
20,2,191,,,,,,,1249,53,154,18,23
20,2,193,,,,,,,88,,13,,
20,2,195,,,,,,,17,,,,
20,2,197,,,,,,,190,,23,,
20,2,199,,,,,,,,,,,
20,2,201,,,,,,,70,,12,,
20,2,203,,,,,,,,,,,
20,2,205,,,,,,,214,12,27,,
20,2,207,,,,,,,80,,,,
20,2,209,,,,,,,11512,706,1956,231,285
20,,1,0,,,,,,461,,31,,
20,,1,1,,,,,,2578,,288,,
20,,3,0,,,,,,197,,,,
20,,3,1,,,,,,1605,,,,
20,,5,0,,,,,,517,14,33,,
20,,5,1,,,,,,2769,146,376,,
20,,7,0,,,,,,118,,,,
20,,7,1,,,,,,1010,,,,
20,,9,0,,,,,,724,13,36,,
20,,9,1,,,,,,4870,268,574,,
20,,11,0,,,,,,439,,29,,
20,,11,1,,,,,,2763,,345,,
20,,13,0,,,,,,308,,25,,
20,,13,1,,,,,,1932,,297,,
20,,15,0,,,,,,1464,38,105,19,
20,,15,1,,,,,,10665,493,1358,218,
20,,17,0,,,,,,47,,,,
20,,17,1,,,,,,526,,,,
20,,19,0,,,,,,136,,,,
20,,19,1,,,,,,708,,,,
20,,21,0,,,,,,779,19,63,,
20,,21,1,,,,,,3630,199,591,,
20,,23,0,,,,,,62,,,,
20,,23,1,,,,,,680,,,,
20,,25,0,,,,,,27,,,,
20,,25,1,,,,,,353,,,,
20,,27,0,,,,,,154,,13,,
20,,27,1,,,,,,1862,,409,,
20,,29,0,,,,,,293,,15,,
20,,29,1,,,,,,2034,,300,,
20,,31,0,,,,,,237,,,,
20,,31,1,,,,,,1835,,,,
20,,33,0,,,,,,33,,,,
20,,33,1,,,,,,454,,,,
20,,35,0,,,,,,986,16,49,,
20,,35,1,,,,,,6144,334,884,,
20,,37,0,,,,,,1280,21,67,,
20,,37,1,,,,,,6497,339,1023,,
20,,39,0,,,,,,85,,,,
20,,39,1,,,,,,724,,,,
20,,41,0,,,,,,459,,20,,
20,,41,1,,,,,,3593,,537,,
20,,43,0,,,,,,211,,13,,
20,,43,1,,,,,,1487,,205,,
20,,45,0,,,,,,2248,53,170,14,18
20,,45,1,,,,,,16435,713,2207,242,382
20,,47,0,,,,,,63,,,,
20,,47,1,,,,,,657,,,,
20,,49,0,,,,,,88,,,,
20,,49,1,,,,,,686,,,,
20,,51,0,,,,,,654,18,46,,
20,,51,1,,,,,,4807,280,686,,
20,,53,0,,,,,,140,,,,
20,,53,1,,,,,,1194,,,,
20,,55,0,,,,,,667,11,40,,
20,,55,1,,,,,,4398,216,745,,
20,,57,0,,,,,,677,,31,,
20,,57,1,,,,,,3817,,438,,
20,,59,0,,,,,,781,24,74,14,
20,,59,1,,,,,,4666,211,642,77,
20,,61,0,,,,,,714,18,44,,
20,,61,1,,,,,,3256,141,419,,
20,,63,0,,,,,,41,,,,
20,,63,1,,,,,,647,,,,
20,,65,0,,,,,,83,,12,,
20,,65,1,,,,,,593,,108,,
20,,67,0,,,,,,106,,,,
20,,67,1,,,,,,1013,,,,
20,,69,0,,,,,,75,,,,
20,,69,1,,,,,,1049,,,,
20,,71,0,,,,,,,,,,
20,,71,1,,,,,,,,,,
20,,73,0,,,,,,249,,12,,
20,,73,1,,,,,,1592,,195,,
20,,75,0,,,,,,39,,,,
20,,75,1,,,,,,365,,,,
20,,77,0,,,,,,148,,,,
20,,77,1,,,,,,1219,,,,
20,,79,0,,,,,,818,29,73,,
20,,79,1,,,,,,7179,407,1099,,
20,,81,0,,,,,,33,,,,
20,,81,1,,,,,,540,,,,
20,,83,0,,,,,,,,,,
20,,83,1,,,,,,,,,,
20,,85,0,,,,,,317,,20,,
20,,85,1,,,,,,2443,,322,,
20,,87,0,,,,,,448,,29,,
20,,87,1,,,,,,3599,,397,,
20,,89,0,,,,,,87,,,,
20,,89,1,,,,,,785,,,,
20,,91,0,,,,,,7135,201,609,89,42
20,,91,1,,,,,,91511,4219,12546,1647,2401
20,,93,0,,,,,,64,,,,
20,,93,1,,,,,,571,,,,
20,,95,0,,,,,,189,,,,
20,,95,1,,,,,,1572,,,,
20,,97,0,,,,,,68,,,,
20,,97,1,,,,,,533,,,,
20,,99,0,,,,,,849,16,42,,
20,,99,1,,,,,,3764,164,478,,
20,,101,0,,,,,,,,,,
20,,101,1,,,,,,,,,,
20,,103,0,,,,,,1616,37,108,13,13
20,,103,1,,,,,,11189,525,1414,162,272
20,,105,0,,,,,,,,,,
20,,105,1,,,,,,,,,,
20,,107,0,,,,,,365,,23,,
20,,107,1,,,,,,2043,,240,,
20,,109,0,,,,,,61,,,,
20,,109,1,,,,,,643,,,,
20,,111,0,,,,,,814,14,45,,
20,,111,1,,,,,,5413,220,625,,
20,,113,0,,,,,,629,12,41,,
20,,113,1,,,,,,6217,262,850,,
20,,115,0,,,,,,309,,16,,
20,,115,1,,,,,,2687,,330,,
20,,117,0,,,,,,245,,17,,
20,,117,1,,,,,,2276,,343,,
20,,119,0,,,,,,69,,,,
20,,119,1,,,,,,738,,,,
20,,121,0,,,,,,769,23,60,,
20,,121,1,,,,,,5076,268,675,,
20,,123,0,,,,,,114,,,,
20,,123,1,,,,,,1479,,,,
20,,125,0,,,,,,1431,29,72,,
20,,125,1,,,,,,6717,271,884,,
20,,127,0,,,,,,170,,12,,
20,,127,1,,,,,,1473,,215,,
20,,129,0,,,,,,61,,,,
20,,129,1,,,,,,523,,,,
20,,131,0,,,,,,171,,,,
20,,131,1,,,,,,2094,,,,
20,,133,0,,,,,,468,,21,,
20,,133,1,,,,,,3107,,387,,
20,,135,0,,,,,,59,,,,
20,,135,1,,,,,,741,,,,
20,,137,0,,,,,,120,,,,
20,,137,1,,,,,,1023,,,,
20,,139,0,,,,,,539,15,39,,
20,,139,1,,,,,,3287,142,397,,
20,,141,0,,,,,,90,,,,
20,,141,1,,,,,,873,,,,
20,,143,0,,,,,,134,,,,
20,,143,1,,,,,,1152,,,,
20,,145,0,,,,,,82,,,,
20,,145,1,,,,,,713,,,,
20,,147,0,,,,,,145,,12,,
20,,147,1,,,,,,1296,,179,,
20,,149,0,,,,,,377,,23,,
20,,149,1,,,,,,3243,,536,,
20,,151,0,,,,,,210,,,,
20,,151,1,,,,,,1762,,,,
20,,153,0,,,,,,54,,,,
20,,153,1,,,,,,653,,,,
20,,155,0,,,,,,2006,21,86,12,12
20,,155,1,,,,,,12339,491,1386,258,324
20,,157,0,,,,,,107,,,,
20,,157,1,,,,,,1218,,,,
20,,159,0,,,,,,255,,11,,
20,,159,1,,,,,,1889,,200,,
20,,161,0,,,,,,1030,23,98,,
20,,161,1,,,,,,7739,463,1416,,
20,,163,0,,,,,,138,,,,
20,,163,1,,,,,,1136,,,,
20,,165,0,,,,,,106,,,,
20,,165,1,,,,,,780,,,,
20,,167,0,,,,,,229,,16,,
20,,167,1,,,,,,1606,,259,,
20,,169,0,,,,,,1761,36,101,16,11
20,,169,1,,,,,,10052,480,1388,191,284
20,,171,0,,,,,,43,,,,
20,,171,1,,,,,,535,,,,
20,,173,0,,,,,,13239,320,865,116,67
20,,173,1,,,,,,76668,3994,10519,1628,2172
20,,175,0,,,,,,347,,16,,
20,,175,1,,,,,,2068,,263,,
20,,177,0,,,,,,6127,149,531,68,55
